Iteration, Minimum cost
989300, 29
989400, 29
989500, 29
989600, 29
989700, 29
989800, 29
989900, 29
990000, 29
990100, 29
990200, 29
990300, 29
990400, 29
990500, 29
990600, 29
990700, 29
990800, 29
990900, 29
991000, 29
991100, 29
991200, 29
991300, 29
991400, 29
991500, 29
991600, 29
991700, 29
991800, 29
991900, 29
992000, 29
992100, 29
992200, 29
992300, 29
992400, 29
992500, 29
992600, 29
992700, 29
992800, 29
992900, 29
993000, 29
993100, 29
993200, 29
993300, 29
993400, 29
993500, 29
993600, 29
993700, 29
993800, 29
993900, 29
994000, 29
994100, 29
994200, 29
994300, 29
994400, 29
994500, 29
994600, 29
994700, 29
994800, 29
994900, 29
995000, 29
995100, 29
995200, 29
995300, 29
995400, 29
995500, 29
995600, 29
995700, 29
995800, 29
995900, 29
996000, 29
996100, 29
996200, 29
996300, 29
996400, 29
996500, 29
996600, 29
996700, 29
996800, 29
996900, 29
997000, 29
997100, 29
997200, 29
997300, 29
997400, 29
997500, 29
997600, 29
997700, 29
997800, 29
997900, 29
998000, 29
998100, 29
998200, 29
998300, 29
998400, 29
998500, 29
998600, 29
998700, 29
998800, 29
998900, 29
999000, 29
999100, 29
999200, 29
999300, 29
999400, 29
999500, 29
999600, 29
999700, 29
999800, 29
999900, 29
1000000, 29
1000100, 29
1000200, 29
1000300, 29
1000400, 29
1000500, 29
1000600, 29
1000700, 29
1000800, 29
1000900, 29
1001000, 29
1001100, 29
1001200, 29
1001300, 29
1001400, 29
1001500, 29
1001600, 29
1001700, 29
1001800, 29
1001900, 29
1002000, 29
1002100, 29
1002200, 29
1002300, 29
1002400, 29
1002500, 29
1002600, 29
1002700, 29
1002800, 29
1002900, 29
1003000, 29
1003100, 29
1003200, 29
1003300, 29
1003400, 29
1003500, 29
1003600, 29
1003700, 29
1003800, 29
1003900, 29
1004000, 29
1004100, 29
1004200, 29
1004300, 29
1004400, 29
1004500, 29
1004600, 29
1004700, 29
1004800, 29
1004900, 29
1005000, 29
1005100, 29
1005200, 29
1005300, 29
1005400, 29
1005500, 29
1005600, 29
1005700, 29
1005800, 29
1005900, 29
1006000, 29
1006100, 29
1006200, 29
1006300, 29
1006400, 29
1006500, 29
1006600, 29
1006700, 29
1006800, 29
1006900, 29
1007000, 29
1007100, 29
1007200, 29
1007300, 29
1007400, 29
1007500, 29
1007600, 29
1007700, 29
1007800, 29
1007900, 29
1008000, 29
1008100, 29
1008200, 29
1008300, 29
1008400, 29
1008500, 29
1008600, 29
1008700, 29
1008800, 29
1008900, 29
1009000, 29
1009100, 29
1009200, 29
1009300, 29
1009400, 29
1009500, 29
1009600, 29
1009700, 29
1009800, 29
1009900, 29
1010000, 29
1010100, 29
1010200, 29
1010300, 29
1010400, 29
1010500, 29
1010600, 29
1010700, 29
1010800, 29
1010900, 29
1011000, 29
1011100, 29
1011200, 29
1011300, 29
1011400, 29
1011500, 29
1011600, 29
1011700, 29
1011800, 29
1011900, 29
1012000, 29
1012100, 29
1012200, 29
1012300, 29
1012400, 29
1012500, 29
1012600, 29
1012700, 29
1012800, 29
1012900, 29
1013000, 29
1013100, 29
1013200, 29
1013300, 29
1013400, 29
1013500, 29
1013600, 29
1013700, 29
1013800, 29
1013900, 29
1014000, 29
1014100, 29
1014200, 29
1014300, 29
1014400, 29
1014500, 29
1014600, 29
1014700, 29
1014800, 29
1014900, 29
1015000, 29
1015100, 29
1015200, 29
1015300, 29
1015400, 29
1015500, 29
1015600, 29
1015700, 29
1015800, 29
1015900, 29
1016000, 29
1016100, 29
1016200, 29
1016300, 29
1016400, 29
1016500, 29
1016600, 29
1016700, 29
1016800, 29
1016900, 29
1017000, 29
1017100, 29
1017200, 29
1017300, 29
1017400, 29
1017500, 29
1017600, 29
1017700, 29
1017800, 29
1017900, 29
1018000, 29
1018100, 29
1018200, 29
1018300, 29
1018400, 29
1018500, 29
1018600, 29
1018700, 29
1018800, 29
1018900, 29
1019000, 29
1019100, 29
1019200, 29
1019300, 29
1019400, 29
1019500, 29
1019600, 29
1019700, 29
1019800, 29
1019900, 29
1020000, 29
1020100, 29
1020200, 29
1020300, 29
1020400, 29
1020500, 29
1020600, 29
1020700, 29
1020800, 29
1020900, 29
1021000, 29
1021100, 29
1021200, 29
1021300, 29
1021400, 29
1021500, 29
1021600, 29
1021700, 29
1021800, 29
1021900, 29
1022000, 29
1022100, 29
1022200, 29
1022300, 29
1022400, 29
1022500, 29
1022600, 29
1022700, 29
1022800, 29
1022900, 29
1023000, 29
1023100, 29
1023200, 29
1023300, 29
1023400, 29
1023500, 29
1023600, 29
1023700, 29
1023800, 29
1023900, 29
1024000, 29
1024100, 29
1024200, 29
1024300, 29
1024400, 29
1024500, 29
1024600, 29
1024700, 29
1024800, 29
1024900, 29
1025000, 29
1025100, 29
1025200, 29
1025300, 29
1025400, 29
1025500, 29
1025600, 29
1025700, 29
1025800, 29
1025900, 29
1026000, 29
1026100, 29
1026200, 29
1026300, 29
1026400, 29
1026500, 29
1026600, 29
1026700, 29
1026800, 29
1026900, 29
1027000, 29
1027100, 29
1027200, 29
1027300, 29
1027400, 29
1027500, 29
1027600, 29
1027700, 29
1027800, 29
1027900, 29
1028000, 29
1028100, 29
1028200, 29
1028300, 29
1028400, 29
1028500, 29
1028600, 29
1028700, 29
1028800, 29
1028900, 29
1029000, 29
1029100, 29
1029200, 29
1029300, 29
1029400, 29
1029500, 29
1029600, 29
1029700, 29
1029800, 29
1029900, 29
1030000, 29
1030100, 29
1030200, 29
1030300, 29
1030400, 29
1030500, 29
1030600, 29
1030700, 29
1030800, 29
1030900, 29
1031000, 29
1031100, 29
1031200, 29
1031300, 29
1031400, 29
1031500, 29
1031600, 29
1031700, 29
1031800, 29
1031900, 29
1032000, 29
1032100, 29
1032200, 29
1032300, 29
1032400, 29
1032500, 29
1032600, 29
1032700, 29
1032800, 29
1032900, 29
1033000, 29
1033100, 29
1033200, 29
1033300, 29
1033400, 29
1033500, 29
1033600, 29
1033700, 29
1033800, 29
1033900, 29
1034000, 29
1034100, 29
1034200, 29
1034300, 29
1034400, 29
1034500, 29
1034600, 29
1034700, 29
1034800, 29
1034900, 29
1035000, 29
1035100, 29
1035200, 29
1035300, 29
1035400, 29
1035500, 29
1035600, 29
1035700, 29
1035800, 29
1035900, 29
1036000, 29
1036100, 29
1036200, 29
1036300, 29
1036400, 29
1036500, 29
1036600, 29
1036700, 29
1036800, 29
1036900, 29
1037000, 29
1037100, 29
1037200, 29
1037300, 29
1037400, 29
1037500, 29
1037600, 29
1037700, 29
1037800, 29
1037900, 29
1038000, 29
1038100, 29
1038200, 29
1038300, 29
1038400, 29
1038500, 29
1038600, 29
1038700, 29
1038800, 29
1038900, 29
1039000, 29
1039100, 29
1039200, 29
1039300, 29
1039400, 29
1039500, 29
1039600, 29
1039700, 29
1039800, 29
1039900, 29
1040000, 29
1040100, 29
1040200, 29
1040300, 29
1040400, 29
1040500, 29
1040600, 29
1040700, 29
1040800, 29
1040900, 29
1041000, 29
1041100, 29
1041200, 29
1041300, 29
1041400, 29
1041500, 29
1041600, 29
1041700, 29
1041800, 29
1041900, 29
1042000, 29
1042100, 29
1042200, 29
1042300, 29
1042400, 29
1042500, 29
1042600, 29
1042700, 29
1042800, 29
1042900, 29
1043000, 29
1043100, 29
1043200, 29
1043300, 29
1043400, 29
1043500, 29
1043600, 29
1043700, 29
1043800, 29
1043900, 29
1044000, 29
1044100, 29
1044200, 29
1044300, 29
1044400, 29
1044500, 29
1044600, 29
1044700, 29
1044800, 29
1044900, 29
1045000, 29
1045100, 29
1045200, 29
1045300, 29
1045400, 29
1045500, 29
1045600, 29
1045700, 29
1045800, 29
1045900, 29
1046000, 29
1046100, 29
1046200, 29
1046300, 29
1046400, 29
1046500, 29
1046600, 29
1046700, 29
1046800, 29
1046900, 29
1047000, 29
1047100, 29
1047200, 29
1047300, 29
1047400, 29
1047500, 29
1047600, 29
1047700, 29
1047800, 29
1047900, 29
1048000, 29
1048100, 29
1048200, 29
1048300, 29
1048400, 29
1048500, 29
1048600, 29
1048700, 29
1048800, 29
1048900, 29
1049000, 29
1049100, 29
1049200, 29
1049300, 29
1049400, 29
1049500, 29
1049600, 29
1049700, 29
1049800, 29
1049900, 29
1050000, 29
1050100, 29
1050200, 29
1050300, 29
1050400, 29
1050500, 29
1050600, 29
1050700, 29
1050800, 29
1050900, 29
1051000, 29
1051100, 29
1051200, 29
1051300, 29
1051400, 29
1051500, 29
1051600, 29
1051700, 29
1051800, 29
1051900, 29
1052000, 29
1052100, 29
1052200, 29
1052300, 29
1052400, 29
1052500, 29
1052600, 29
1052700, 29
1052800, 29
1052900, 29
1053000, 29
1053100, 29
1053200, 29
1053300, 29
1053400, 29
1053500, 29
1053600, 29
1053700, 29
1053800, 29
1053900, 29
1054000, 29
1054100, 29
1054200, 29
1054300, 29
1054400, 29
1054500, 29
1054600, 29
1054700, 29
1054800, 29
1054900, 29
1055000, 29
1055100, 29
1055200, 29
1055300, 29
1055400, 29
1055500, 29
1055600, 29
1055700, 29
1055800, 29
1055900, 29
1056000, 29
1056100, 29
1056200, 29
1056300, 29
1056400, 29
1056500, 29
1056600, 29
1056700, 29
1056800, 29
1056900, 29
1057000, 29
1057100, 29
1057200, 29
1057300, 29
1057400, 29
1057500, 29
1057600, 29
1057700, 29
1057800, 29
1057900, 29
1058000, 29
1058100, 29
1058200, 29
1058300, 29
1058400, 29
1058500, 29
1058600, 29
1058700, 29
1058800, 29
1058900, 29
1059000, 29
1059100, 29
1059200, 29
1059300, 29
1059400, 29
1059500, 29
1059600, 29
1059700, 29
1059800, 29
1059900, 29
1060000, 29
1060100, 29
1060200, 29
1060300, 29
1060400, 29
1060500, 29
1060600, 29
1060700, 29
1060800, 29
1060900, 29
1061000, 29
1061100, 29
1061200, 29
1061300, 29
1061400, 29
1061500, 29
1061600, 29
1061700, 29
1061800, 29
1061900, 29
1062000, 29
1062100, 29
1062200, 29
1062300, 29
1062400, 29
1062500, 29
1062600, 29
1062700, 29
1062800, 29
1062900, 29
1063000, 29
1063100, 29
1063200, 29
1063300, 29
1063400, 29
1063500, 29
1063600, 29
1063700, 29
1063800, 29
1063900, 29
1064000, 29
1064100, 29
1064200, 29
1064300, 29
1064400, 29
1064500, 29
1064600, 29
1064700, 29
1064800, 29
1064900, 29
1065000, 29
1065100, 29
1065200, 29
1065300, 29
1065400, 29
1065500, 29
1065600, 29
1065700, 29
1065800, 29
1065900, 29
1066000, 29
1066100, 29
1066200, 29
1066300, 29
1066400, 29
1066500, 29
1066600, 29
1066700, 29
1066800, 29
1066900, 29
1067000, 29
1067100, 29
1067200, 29
1067300, 29
1067400, 29
1067500, 29
1067600, 29
1067700, 29
1067800, 29
1067900, 29
1068000, 29
1068100, 29
1068200, 29
1068300, 29
1068400, 29
1068500, 29
1068600, 29
1068700, 29
1068800, 29
1068900, 29
1069000, 29
1069100, 29
1069200, 29
1069300, 29
1069400, 29
1069500, 29
1069600, 29
1069700, 29
1069800, 29
1069900, 29
1070000, 29
1070100, 29
1070200, 29
1070300, 29
1070400, 29
1070500, 29
1070600, 29
1070700, 29
1070800, 29
1070900, 29
1071000, 29
1071100, 29
1071200, 29
1071300, 29
1071400, 29
1071500, 29
1071600, 29
1071700, 29
1071800, 29
1071900, 29
1072000, 29
1072100, 29
1072200, 29
1072300, 29
1072400, 29
1072500, 29
1072600, 29
1072700, 29
1072800, 29
1072900, 29
1073000, 29
1073100, 29
1073200, 29
1073300, 29
1073400, 29
1073500, 29
1073600, 29
1073700, 29
1073800, 29
1073900, 29
1074000, 29
1074100, 29
1074200, 29
1074300, 29
1074400, 29
1074500, 29
1074600, 29
1074700, 29
1074800, 29
1074900, 29
1075000, 29
1075100, 29
1075200, 29
1075300, 29
1075400, 29
1075500, 29
1075600, 29
1075700, 29
1075800, 29
1075900, 29
1076000, 29
1076100, 29
1076200, 29
1076300, 29
1076400, 29
1076500, 29
1076600, 29
1076700, 29
1076800, 29
1076900, 29
1077000, 29
1077100, 29
1077200, 29
1077300, 29
1077400, 29
1077500, 29
1077600, 29
1077700, 29
1077800, 29
1077900, 29
1078000, 29
1078100, 29
1078200, 29
1078300, 29
1078400, 29
1078500, 29
1078600, 29
1078700, 29
1078800, 29
1078900, 29
1079000, 29
1079100, 29
1079200, 29
1079300, 29
1079400, 29
1079500, 29
1079600, 29
1079700, 29
1079800, 29
1079900, 29
1080000, 29
1080100, 29
1080200, 29
1080300, 29
1080400, 29
1080500, 29
1080600, 29
1080700, 28
1080800, 28
1080900, 28
1081000, 28
1081100, 28
1081200, 28
1081300, 28
1081400, 28
1081500, 28
1081600, 28
1081700, 28
1081800, 28
1081900, 28
1082000, 28
1082100, 28
1082200, 28
1082300, 28
1082400, 28
1082500, 28
1082600, 28
1082700, 28
1082800, 28
1082900, 28
1083000, 28
1083100, 28
1083200, 28
1083300, 28
1083400, 28
1083500, 28
1083600, 28
1083700, 28
1083800, 28
1083900, 28
1084000, 28
1084100, 28
1084200, 28
1084300, 28
1084400, 28
1084500, 28
1084600, 28
1084700, 28
1084800, 28
1084900, 28
1085000, 28
1085100, 28
1085200, 28
1085300, 28
1085400, 28
1085500, 28
1085600, 28
1085700, 28
1085800, 28
1085900, 28
1086000, 28
1086100, 28
1086200, 28
1086300, 28
1086400, 28
1086500, 28
1086600, 28
1086700, 28
1086800, 28
1086900, 28
1087000, 28
1087100, 28
1087200, 28
1087300, 28
1087400, 28
1087500, 28
1087600, 28
1087700, 28
1087800, 28
1087900, 28
1088000, 28
1088100, 28
1088200, 28
1088300, 28
1088400, 28
1088500, 28
1088600, 28
1088700, 28
1088800, 28
1088900, 28
1089000, 28
1089100, 28
1089200, 28
1089300, 28
1089400, 28
1089500, 28
1089600, 28
1089700, 28
1089800, 28
1089900, 28
1090000, 28
1090100, 28
1090200, 28
1090300, 28
1090400, 28
1090500, 28
1090600, 28
1090700, 28
1090800, 28
1090900, 28
1091000, 28
1091100, 28
1091200, 28
1091300, 28
1091400, 28
1091500, 28
1091600, 28
1091700, 28
1091800, 28
1091900, 28
1092000, 28
1092100, 28
1092200, 28
1092300, 28
1092400, 28
1092500, 28
1092600, 28
1092700, 28
1092800, 28
1092900, 28
1093000, 28
1093100, 28
1093200, 28
1093300, 28
1093400, 28
1093500, 28
1093600, 28
1093700, 28
1093800, 28
1093900, 28
1094000, 28
1094100, 28
1094200, 28
1094300, 28
1094400, 28
1094500, 28
1094600, 28
1094700, 28
1094800, 28
1094900, 28
1095000, 28
1095100, 28
1095200, 28
1095300, 28
1095400, 28
1095500, 28
1095600, 28
1095700, 28
1095800, 28
1095900, 28
1096000, 28
1096100, 28
1096200, 28
1096300, 28
1096400, 28
1096500, 28
1096600, 28
1096700, 28
1096800, 28
1096900, 28
1097000, 28
1097100, 28
1097200, 28
1097300, 28
1097400, 28
1097500, 28
1097600, 28
1097700, 28
1097800, 28
1097900, 28
1098000, 28
1098100, 28
1098200, 28
1098300, 28
1098400, 28
1098500, 28
1098600, 28
1098700, 28
1098800, 28
1098900, 28
1099000, 28
1099100, 28
1099200, 28
1099300, 28
1099400, 28
1099500, 28
1099600, 28
1099700, 28
1099800, 28
1099900, 28
1100000, 28
1100100, 28
1100200, 28
1100300, 28
1100400, 28
1100500, 28
1100600, 28
1100700, 28
1100800, 28
1100900, 28
1101000, 28
1101100, 28
1101200, 28
1101300, 28
1101400, 28
1101500, 28
1101600, 28
1101700, 28
1101800, 28
1101900, 28
1102000, 28
1102100, 28
1102200, 28
1102300, 28
1102400, 28
1102500, 28
1102600, 28
1102700, 28
1102800, 28
1102900, 28
1103000, 28
1103100, 28
1103200, 28
1103300, 28
1103400, 28
1103500, 28
1103600, 28
1103700, 28
1103800, 28
1103900, 28
1104000, 28
1104100, 28
1104200, 28
1104300, 28
1104400, 28
1104500, 28
1104600, 28
1104700, 28
1104800, 28
1104900, 28
1105000, 28
1105100, 28
1105200, 28
1105300, 28
1105400, 28
1105500, 28
1105600, 28
1105700, 28
1105800, 28
1105900, 28
1106000, 28
1106100, 28
1106200, 28
1106300, 28
1106400, 28
1106500, 28
1106600, 28
1106700, 28
1106800, 28
1106900, 28
1107000, 28
1107100, 28
1107200, 28
1107300, 28
1107400, 28
1107500, 28
1107600, 28
1107700, 28
1107800, 28
1107900, 28
1108000, 28
1108100, 28
1108200, 28
1108300, 28
1108400, 28
1108500, 28
1108600, 28
1108700, 28
1108800, 28
1108900, 28
1109000, 28
1109100, 28
1109200, 28
1109300, 28
1109400, 28
1109500, 28
1109600, 28
1109700, 28
1109800, 28
1109900, 28
1110000, 28
1110100, 27
1110200, 27
1110300, 27
1110400, 27
1110500, 27
1110600, 27
1110700, 27
1110800, 27
1110900, 27
1111000, 27
1111100, 27
1111200, 27
1111300, 27
1111400, 27
1111500, 27
1111600, 27
1111700, 27
1111800, 27
1111900, 27
1112000, 27
1112100, 27
1112200, 27
1112300, 27
1112400, 27
1112500, 27
1112600, 27
1112700, 27
1112800, 27
1112900, 27
1113000, 27
1113100, 27
1113200, 27
1113300, 27
1113400, 27
1113500, 27
1113600, 27
1113700, 27
1113800, 27
1113900, 27
1114000, 27
1114100, 27
1114200, 27
1114300, 27
1114400, 27
1114500, 27
1114600, 27
1114700, 27
1114800, 27
1114900, 27
1115000, 27
1115100, 27
1115200, 27
1115300, 27
1115400, 27
1115500, 27
1115600, 27
1115700, 27
1115800, 27
1115900, 27
1116000, 27
1116100, 27
1116200, 27
1116300, 27
1116400, 27
1116500, 27
1116600, 27
1116700, 27
1116800, 27
1116900, 27
1117000, 27
1117100, 27
1117200, 27
1117300, 27
1117400, 27
1117500, 27
1117600, 27
1117700, 27
1117800, 27
1117900, 27
1118000, 27
1118100, 27
1118200, 27
1118300, 27
1118400, 27
1118500, 27
1118600, 27
1118700, 27
1118800, 27
1118900, 27
1119000, 27
1119100, 27
1119200, 27
1119300, 27
1119400, 27
1119500, 27
1119600, 27
1119700, 27
1119800, 27
1119900, 27
1120000, 27
1120100, 27
1120200, 27
1120300, 27
1120400, 27
1120500, 27
1120600, 27
1120700, 27
1120800, 27
1120900, 27
1121000, 27
1121100, 27
1121200, 27
1121300, 27
1121400, 27
1121500, 27
1121600, 27
1121700, 27
1121800, 27
1121900, 27
1122000, 27
1122100, 27
1122200, 27
1122300, 27
1122400, 27
1122500, 27
1122600, 27
1122700, 27
1122800, 27
1122900, 27
1123000, 27
1123100, 27
1123200, 27
1123300, 27
1123400, 27
1123500, 27
1123600, 27
1123700, 27
1123800, 27
1123900, 27
1124000, 27
1124100, 27
1124200, 27
1124300, 27
1124400, 27
1124500, 27
1124600, 27
1124700, 27
1124800, 27
1124900, 27
1125000, 27
1125100, 27
1125200, 27
1125300, 27
1125400, 27
1125500, 27
1125600, 27
1125700, 27
1125800, 27
1125900, 27
1126000, 27
1126100, 27
1126200, 27
1126300, 27
1126400, 27
1126500, 27
1126600, 27
1126700, 27
1126800, 27
1126900, 27
1127000, 27
1127100, 27
1127200, 27
1127300, 27
1127400, 27
1127500, 27
1127600, 27
1127700, 27
1127800, 27
1127900, 27
1128000, 27
1128100, 27
1128200, 27
1128300, 27
1128400, 27
1128500, 27
1128600, 27
1128700, 27
1128800, 27
1128900, 27
1129000, 27
1129100, 27
1129200, 27
1129300, 27
1129400, 27
1129500, 27
1129600, 27
1129700, 27
1129800, 27
1129900, 27
1130000, 27
1130100, 27
1130200, 27
1130300, 27
1130400, 27
1130500, 26
1130600, 26
1130700, 26
1130800, 26
1130900, 26
1131000, 26
1131100, 26
1131200, 25
1131300, 25
1131400, 25
1131500, 25
1131600, 25
1131700, 25
1131800, 25
1131900, 25
1132000, 25
1132100, 25
1132200, 25
1132300, 25
1132400, 25
1132500, 25
1132600, 25
1132700, 25
1132800, 25
1132900, 25
1133000, 25
1133100, 25
1133200, 25
1133300, 25
1133400, 25
1133500, 25
1133600, 25
1133700, 25
1133800, 25
1133900, 25
1134000, 25
1134100, 25
1134200, 25
1134300, 25
1134400, 25
1134500, 25
1134600, 25
1134700, 25
1134800, 25
1134900, 25
1135000, 25
1135100, 25
1135200, 25
1135300, 25
1135400, 25
1135500, 25
1135600, 25
1135700, 25
1135800, 25
1135900, 25
1136000, 25
1136100, 25
1136200, 25
1136300, 25
1136400, 25
1136500, 25
1136600, 25
1136700, 25
1136800, 25
1136900, 25
1137000, 25
1137100, 25
1137200, 25
1137300, 25
1137400, 25
1137500, 25
1137600, 25
1137700, 25
1137800, 25
1137900, 25
1138000, 25
1138100, 25
1138200, 25
1138300, 25
1138400, 25
1138500, 25
1138600, 25
1138700, 25
1138800, 25
1138900, 25
1139000, 25
1139100, 25
1139200, 25
1139300, 25
1139400, 25
1139500, 25
1139600, 25
1139700, 25
1139800, 25
1139900, 25
1140000, 25
1140100, 25
1140200, 25
1140300, 25
1140400, 25
1140500, 25
1140600, 25
1140700, 25
1140800, 25
1140900, 25
1141000, 25
1141100, 25
1141200, 25
1141300, 25
1141400, 25
1141500, 25
1141600, 25
1141700, 25
1141800, 25
1141900, 25
1142000, 25
1142100, 25
1142200, 25
1142300, 25
1142400, 25
1142500, 25
1142600, 25
1142700, 25
1142800, 25
1142900, 25
1143000, 25
1143100, 25
1143200, 25
1143300, 25
1143400, 25
1143500, 25
1143600, 25
1143700, 25
1143800, 25
1143900, 25
1144000, 25
1144100, 25
1144200, 25
1144300, 25
1144400, 25
1144500, 25
1144600, 25
1144700, 25
1144800, 25
1144900, 25
1145000, 25
1145100, 25
1145200, 25
1145300, 25
1145400, 25
1145500, 25
1145600, 25
1145700, 25
1145800, 25
1145900, 25
1146000, 25
1146100, 25
1146200, 25
1146300, 25
1146400, 25
1146500, 25
1146600, 25
1146700, 25
1146800, 25
1146900, 25
1147000, 25
1147100, 25
1147200, 25
1147300, 25
1147400, 25
1147500, 25
1147600, 25
1147700, 25
1147800, 25
1147900, 25
1148000, 25
1148100, 25
1148200, 25
1148300, 25
1148400, 25
1148500, 25
1148600, 25
1148700, 25
1148800, 25
1148900, 25
1149000, 25
1149100, 25
1149200, 25
1149300, 25
1149400, 25
1149500, 25
1149600, 25
1149700, 25
1149800, 25
1149900, 25
1150000, 25
1150100, 25
1150200, 25
1150300, 25
1150400, 25
1150500, 25
1150600, 25
1150700, 25
1150800, 25
1150900, 25
1151000, 25
1151100, 25
1151200, 25
1151300, 25
1151400, 25
1151500, 25
1151600, 25
1151700, 25
1151800, 25
1151900, 25
1152000, 25
1152100, 25
1152200, 25
1152300, 25
1152400, 25
1152500, 25
1152600, 25
1152700, 25
1152800, 25
1152900, 25
1153000, 25
1153100, 25
1153200, 25
1153300, 25
1153400, 25
1153500, 25
1153600, 25
1153700, 25
1153800, 25
1153900, 25
1154000, 25
1154100, 25
1154200, 25
1154300, 25
1154400, 25
1154500, 25
1154600, 25
1154700, 25
1154800, 25
1154900, 25
1155000, 25
1155100, 25
1155200, 25
1155300, 25
1155400, 25
1155500, 25
1155600, 25
1155700, 25
1155800, 25
1155900, 25
1156000, 25
1156100, 25
1156200, 25
1156300, 25
1156400, 25
1156500, 25
1156600, 25
1156700, 25
1156800, 25
1156900, 25
1157000, 25
1157100, 25
1157200, 25
1157300, 25
1157400, 25
1157500, 25
1157600, 25
1157700, 25
1157800, 25
1157900, 25
1158000, 25
1158100, 25
1158200, 25
1158300, 25
1158400, 25
1158500, 25
1158600, 25
1158700, 25
1158800, 25
1158900, 25
1159000, 25
1159100, 25
1159200, 25
1159300, 25
1159400, 25
1159500, 25
1159600, 25
1159700, 25
1159800, 25
1159900, 25
1160000, 25
1160100, 25
1160200, 25
1160300, 25
1160400, 25
1160500, 25
1160600, 25
1160700, 25
1160800, 24
1160900, 24
1161000, 24
1161100, 24
1161200, 24
1161300, 24
1161400, 24
1161500, 24
1161600, 23
1161700, 23
1161800, 23
1161900, 23
1162000, 23
1162100, 23
1162200, 23
1162300, 23
1162400, 23
1162500, 23
1162600, 23
1162700, 23
1162800, 23
1162900, 23
1163000, 23
1163100, 23
1163200, 23
1163300, 23
1163400, 23
1163500, 23
1163600, 23
1163700, 23
1163800, 23
1163900, 23
1164000, 23
1164100, 23
1164200, 23
1164300, 23
1164400, 23
1164500, 23
1164600, 23
1164700, 23
1164800, 23
1164900, 23
1165000, 23
1165100, 23
1165200, 23
1165300, 23
1165400, 23
1165500, 23
1165600, 23
1165700, 23
1165800, 23
1165900, 23
1166000, 23
1166100, 23
1166200, 23
1166300, 23
1166400, 23
1166500, 23
1166600, 23
1166700, 23
1166800, 23
1166900, 23
1167000, 23
1167100, 23
1167200, 23
1167300, 23
1167400, 23
1167500, 23
1167600, 23
1167700, 23
1167800, 23
1167900, 23
1168000, 23
1168100, 23
1168200, 23
1168300, 23
1168400, 23
1168500, 23
1168600, 23
1168700, 23
1168800, 23
1168900, 23
1169000, 23
1169100, 23
1169200, 23
1169300, 23
1169400, 23
1169500, 23
1169600, 23
1169700, 23
1169800, 23
1169900, 23
1170000, 23
1170100, 23
1170200, 23
1170300, 23
1170400, 23
1170500, 23
1170600, 23
1170700, 23
1170800, 23
1170900, 23
1171000, 23
1171100, 23
1171200, 23
1171300, 23
1171400, 23
1171500, 23
1171600, 23
1171700, 23
1171800, 23
1171900, 23
1172000, 23
1172100, 23
1172200, 23
1172300, 23
1172400, 23
1172500, 23
1172600, 23
1172700, 23
1172800, 23
1172900, 23
1173000, 23
1173100, 23
1173200, 23
1173300, 23
1173400, 23
1173500, 23
1173600, 23
1173700, 23
1173800, 23
1173900, 23
1174000, 23
1174100, 23
1174200, 23
1174300, 23
1174400, 23
1174500, 23
1174600, 23
1174700, 23
1174800, 23
1174900, 23
1175000, 23
1175100, 23
1175200, 23
1175300, 23
1175400, 23
1175500, 23
1175600, 23
1175700, 23
1175800, 23
1175900, 23
1176000, 23
1176100, 23
1176200, 23
1176300, 23
1176400, 23
1176500, 23
1176600, 23
1176700, 23
1176800, 23
1176900, 23
1177000, 23
1177100, 23
1177200, 23
1177300, 23
1177400, 23
1177500, 23
1177600, 23
1177700, 23
1177800, 23
1177900, 23
1178000, 23
1178100, 23
1178200, 23
1178300, 23
1178400, 23
1178500, 23
1178600, 23
1178700, 23
1178800, 23
1178900, 23
1179000, 23
1179100, 23
1179200, 23
1179300, 23
1179400, 23
1179500, 23
1179600, 23
1179700, 23
1179800, 23
1179900, 23
1180000, 23
1180100, 23
1180200, 23
1180300, 23
1180400, 23
1180500, 23
1180600, 23
1180700, 23
1180800, 23
1180900, 23
1181000, 23
1181100, 23
1181200, 23
1181300, 23
1181400, 23
1181500, 23
1181600, 23
1181700, 23
1181800, 23
1181900, 23
1182000, 23
1182100, 23
1182200, 23
1182300, 23
1182400, 23
1182500, 23
1182600, 23
1182700, 23
1182800, 23
1182900, 23
1183000, 23
1183100, 23
1183200, 23
1183300, 23
1183400, 23
1183500, 23
1183600, 23
1183700, 23
1183800, 23
1183900, 23
1184000, 23
1184100, 23
1184200, 23
1184300, 23
1184400, 23
1184500, 23
1184600, 23
1184700, 23
1184800, 23
1184900, 23
1185000, 23
1185100, 23
1185200, 23
1185300, 23
1185400, 23
1185500, 23
1185600, 23
1185700, 23
1185800, 23
1185900, 23
1186000, 23
1186100, 23
1186200, 23
1186300, 23
1186400, 23
1186500, 23
1186600, 23
1186700, 23
1186800, 23
1186900, 23
1187000, 23
1187100, 23
1187200, 23
1187300, 23
1187400, 23
1187500, 23
1187600, 23
1187700, 23
1187800, 23
1187900, 23
1188000, 23
1188100, 23
1188200, 23
1188300, 23
1188400, 23
1188500, 23
1188600, 23
1188700, 23
1188800, 23
1188900, 23
1189000, 23
1189100, 23
1189200, 23
1189300, 23
1189400, 23
1189500, 23
1189600, 23
1189700, 23
1189800, 23
1189900, 23
1190000, 23
1190100, 23
1190200, 23
1190300, 23
1190400, 23
1190500, 23
